DESTINATION_LOC_ID,DESTINATION_DW_LOC_ID,ORIGIN_LOC_ID,ORIGIN_DW_LOC_ID,TRNSP_MODE_NM,TRNSP_MVMT_VAL,VHCL_LOAD_VAL,VHCL_UNLD_VAL,TPLN_IND,ORIGIN_CRU_ID,DESTINATION_CRU_ID,SYS_ID,DW_CRTD_DTM,DW_UPDT_DTM
01HWZ0XC9PQ0G5Q28JDHVT7EBD,9e2307cc-e431-4953-ab40-2f3e78319199,f525edc5-ec4c-4d4d-8430-7baa1975d0a7,a106ef1c-cced-4c7d-b4d6-920af7324176,9af3f917-9d9a-4564-ad9a-c92f1acdc7be,01HWZ0XC9Q1PH88MJPHM0NDW73,01HWZ0XC9QPGYJM6R6ABAQTDEG,01HWZ0XC9Q5JF8CY4Y3GVE77WH,01HWZ0XC9QR2KSAVPMG5G7T0Y5,01HWZ0XC9Q37RWW27WT0NRDK84,01HWZ0XC9RA125SDRPT7DS95RA,01HWZ0XC9RBVDQ2ZT3KHWK4XWD,01HWZ0XC9RNGF2FQ70T4A1P595,01HWZ0XC9R7XGB5NW3XVFEYYAP
01HWZ0XC9SESX6VVP21XJFST24,e43a8204-2d08-465f-8368-77fcb0df470d,4af19558-fc73-4545-a104-6526d8f3524b,127d0e32-b09c-4b64-b4c5-4c24b07128b2,e2e666ef-78e7-428b-890d-ccf23e4e96df,01HWZ0XC9TT3VV5NC7CR73ZZKG,01HWZ0XC9T1QCYJBA3Y1ADPJ1V,01HWZ0XC9T8B68FMPPG69P2DFM,01HWZ0XC9TGEWVQD6FV03BVFZH,01HWZ0XC9TDQPDDEF7Y7P80JTS,01HWZ0XC9V5N9TT91D7X56WBD9,01HWZ0XC9V1WW7TBVQ80P1GQV2,01HWZ0XC9VZEHNG730NK8ER0SM,01HWZ0XC9VRD3PQQM5DEHXYV60
01HWZ0XC9V6EJC5VVBZ6PJ615J,154ce013-832c-4f47-ba77-1c8ddffdab98,bacc080e-4bbf-46c2-aaf2-7249a74811c5,1492a27b-ef3e-4a2b-84fa-753ebe60c1d1,c94baf4a-2980-45b2-abb3-ceb07481e663,01HWZ0XC9W89BN34TJ8RX58HSJ,01HWZ0XC9XN8T3PG2AWP6145X1,01HWZ0XC9X5DC3RK1RPJM3M4FY,01HWZ0XC9XJ2PQRW0GQAS60KGC,01HWZ0XC9X673KCAF4JES444BF,01HWZ0XC9XPY7TR0SNBC08NGJW,01HWZ0XC9YH6FWZK3YT1C2BN6Y,01HWZ0XC9YE02H5R05V5HJ6PR8,01HWZ0XC9YFEPWR51D7PPK6DWG
01HWZ0XC9YTPY3DDSKW8G5WQHJ,00db96cf-3a97-4dab-8a3c-a5ef3f2fa1b9,2b1a990f-ae2e-4911-ab05-fde4d6a2e673,870cf788-1d97-4138-9f09-b68d5f25fff4,4288b5d9-823b-4d8b-8223-94bf50a5d771,01HWZ0XC9Z8D0Z951NJ3HBRH69,01HWZ0XC9ZBFKJ5TZ91PC8QJ03,01HWZ0XCA05PVNNY50SPSAF2TY,01HWZ0XCA074HA1PE4JYB0M5V5,01HWZ0XCA0AZGYQTB685VY6H4X,01HWZ0XCA0GRRG24E76B0PMW7P,01HWZ0XCA0CYWW0E8PG8GT4GH0,01HWZ0XCA1SJMG4JFM6FBTNYGY,01HWZ0XCA1NA7NX0B77707VGJ3
01HWZ0XCA1DDD8AWJ33FZ8TXMM,229aef14-dca1-4a45-9ff7-a02c9ad8419d,44249fd9-6739-4267-b4f9-1769026aa2fb,65f5b518-3032-4efb-b79d-2d472c20ee66,0dcc7c45-e226-4e72-8916-38a1f64acd79,01HWZ0XCA29J3HF7WPT13514F2,01HWZ0XCA2FB1A552FN8743GK2,01HWZ0XCA2DTMRCYHQBRF2NAFG,01HWZ0XCA2JEPWAMP6YQMHBKHS,01HWZ0XCA3GC0X4B7CQ6EEM74P,01HWZ0XCA3S3VKQ0WC12V7A96M,01HWZ0XCA3J7RK90J7QKFBMW9S,01HWZ0XCA3GYTERK1Z3TDVYT9Y,01HWZ0XCA31H9PD5PNST70SH8K
01HWZ0XCA4A9D64RHT574C069A,5036a5f4-c960-46ae-8da6-6e24307966ee,6caa6570-b62d-4f83-9df1-08c06d9b8cb7,d189634a-2032-4a30-b33d-c9d2c53386b4,8f86db7a-5fb4-4f02-bb08-4f4080e81977,01HWZ0XCA537TE62DHM9APK747,01HWZ0XCA5GPN3TR7NCG6CGD2J,01HWZ0XCA56CBR3KE4QCVP1KD4,01HWZ0XCA5CXB4NPJXGZJD0ECB,01HWZ0XCA52CPY0ZZ3A5705D9Y,01HWZ0XCA6SNCARTX77KY814G1,01HWZ0XCA6TK9T13YGBRPWEGCB,01HWZ0XCA6N5E0KMC7TAQNG7ED,01HWZ0XCA6C71SK4PH14NG74V5
01HWZ0XCA6X8708E1PQQSZ8JZZ,92d29a17-4ebc-4d32-867e-0cc56c3e643b,3263c834-11df-4854-b9ba-512ec1886e51,8db8336f-2c6e-4505-b753-8ee862ab2a86,432e9e80-ae97-4621-95bc-1efce4b0e79d,01HWZ0XCA7Y6R8ZN4CXHDJ90VG,01HWZ0XCA83F7KQA3NX5THQD7M,01HWZ0XCA8X2D22V8NG2F6WMRJ,01HWZ0XCA8228QWC729N0Q3DYQ,01HWZ0XCA82TQ74VFE0N5NMA9C,01HWZ0XCA8SPAV0DW5YN2ATJDG,01HWZ0XCA9NKAC46CVDGN2R7BQ,01HWZ0XCA9HN7N4MB98ZMCKBGV,01HWZ0XCA9SPPSTR9VKKHQE8H7
01HWZ0XCA971V7YV2JRPKNPBA8,d18c8c78-ea16-4440-9d04-3bc7a4d4e68c,58874d2e-ea1c-45f4-981c-eb1b2ccf4d9e,557e4dec-d377-438d-a45c-2bcc9b9f0d34,43540d7b-62a3-4c83-8a41-d771e4bbf87d,01HWZ0XCAAMPE1GC99W828BG27,01HWZ0XCAA7RVXC60P88PJ4GZH,01HWZ0XCAADFT6EMK37Y6399WS,01HWZ0XCAB4HJ14VW7JF9KAM0F,01HWZ0XCABGNZFJ38KJRMWW2XE,01HWZ0XCABM7DB5M34XC010CXA,01HWZ0XCAB4MAWHFJ0W448M113,01HWZ0XCAB47HNTKDJJZMHNHYX,01HWZ0XCAC1EF5K31AH7THB17E
01HWZ0XCACF798D3FZ6B9ZE5VS,490fa23d-8e90-411a-abc8-af2428d781b5,13e5659a-2901-4ec0-a880-4e3cf0ce6e3e,1ca99892-34c6-4066-aec0-9ee2f35814c3,1cd4dc6e-bad7-4d2a-aad7-f5d22b0e524e,01HWZ0XCADNJYR85T8TXBB0W1G,01HWZ0XCADTM7A8PBF7P4K0BPY,01HWZ0XCADV033S79QSW2XNB3D,01HWZ0XCAD0JW53V5M3QN8GEVP,01HWZ0XCAE82476B67W0P8XRRY,01HWZ0XCAEKJS08HR05SS9D0X4,01HWZ0XCAERJ6H1F5PE24P188R,01HWZ0XCAEDM473606B6C56W3G,01HWZ0XCAE1HG01PKBQD2R22ME
01HWZ0XCAFACFXV575G9VRX1VH,7696a6f2-cbd0-432d-8991-fd9cefbdd11b,ab96913f-983b-4bff-9c0d-68690187f5cd,6801d02e-5060-470c-b3fd-0f8e9769c3dd,35a95a4d-5ec3-4648-902e-92ca95b38d7d,01HWZ0XCAFN7XZ0FV5X5VNFD65,01HWZ0XCAG7D1T2SBKRMKX3P4E,01HWZ0XCAGEZQMZSFDHQW4BXKB,01HWZ0XCAGAC56M6QHQ18TGZH8,01HWZ0XCAG0HYYT736QB3R1YV2,01HWZ0XCAGRFGNV0FD1PGVFXVD,01HWZ0XCAHY0XZ1W2CDPFQP3WK,01HWZ0XCAHBJ0C6JRQTM14Q8D1,01HWZ0XCAHAEHVS1TR58W356DR
01HWZ0XCAHH1E160RRMHP1RPAZ,87cf59b3-873f-4bc1-ac34-77ca22ec80d6,811957d3-f75a-4463-9403-6872d9ff522a,ff5bf1ec-c422-46fd-9a5a-23b8cfb59f59,94add5ed-f7e6-4001-a793-40b53b84cecb,01HWZ0XCAJGR86907Y44CX4Z3V,01HWZ0XCAKAS86V1PW38BHJZYC,01HWZ0XCAKZX0DPPNZVBTA2NS3,01HWZ0XCAKJSRJFRZ5SXYX4QH0,01HWZ0XCAKG5D69ZBFFK4AJ0D0,01HWZ0XCAKE3SMDFWY8FACMH8H,01HWZ0XCAM6BWED89DFTK00TCP,01HWZ0XCAMSM0E1BAYKBDSQQ50,01HWZ0XCAM2BPF5QKVB63P870W
01HWZ0XCAM7GW9ZY18738ZZW65,fb738d7b-ce12-45ac-b914-0a9b355b892e,2bbdfb8a-c754-449b-a53d-a2c19a9ec4dc,9794e718-effb-4d65-be42-e2c2f77340aa,fd198758-9ab4-4a20-a8b6-f0f9ace337f5,01HWZ0XCAN94P1ZR56GHJ1FG9M,01HWZ0XCANRN43WDP69VQW70NE,01HWZ0XCAP42P3TZ6MPNJGYNKK,01HWZ0XCAPS9RZED9YB43KYVJA,01HWZ0XCAP5G58GQ79JPMJ1J9H,01HWZ0XCAP7NPJEBHDRCV78RRB,01HWZ0XCAP5WYDMAKHGM8WEZCP,01HWZ0XCAP1F1XDMMWGPJGM1XM,01HWZ0XCAQQA9A3CKMEBZP0E2M
01HWZ0XCAQR7CF47M5E8VZNWK9,e8beb621-562e-4f72-bb93-83105aa5e0c5,73af418b-dc14-4afe-955d-b1622420cb34,ac16047e-d7ea-4aef-9c61-fbe802903c51,91effd2b-800a-43f9-8616-9ee716d5de0a,01HWZ0XCARCBXWWDM6DBX32503,01HWZ0XCAR2SYPGMVQDS6CPKD1,01HWZ0XCARSAXANQP29XTGG2S1,01HWZ0XCARNER8CG9E51KV608Q,01HWZ0XCAS1P5XH1RYKT79X7H5,01HWZ0XCASM8EPPY9SXZJS5A5B,01HWZ0XCAS8RG2YMGHCMTZYSKH,01HWZ0XCASEKZJP4MRNZ4DE49Y,01HWZ0XCAS9B4XBSMS3C9286ZG
01HWZ0XCAT76AHGTBEAZXHRJ50,522130e0-f3c7-49b7-b7a6-de63b610e2b2,38506800-d3c8-42ac-90d7-826c5cfcee4b,4a98120b-3f2c-4531-a2c4-f9e9438824ab,c4653047-10c0-4456-a55f-c47b360f45a8,01HWZ0XCAVEF12J84CXZK3RJ01,01HWZ0XCAV1KQ9FVZWVRBHNR95,01HWZ0XCAVVA95B3HSEPJ7RBV5,01HWZ0XCAVJE0KVJDECTGVNNBK,01HWZ0XCAVRXMRNWZVCNSNVJ9Z,01HWZ0XCAW9QT1S91ZRB9W9B2M,01HWZ0XCAWCSF7H19S20JXJFSV,01HWZ0XCAWMM69JXJYCVRDETYW,01HWZ0XCAW9ERS0RW2VQMEX7BV
01HWZ0XCAXT6726VEAD7G4BZSQ,d9a7b13f-0b96-4d67-91a8-c5ca40c2dd2c,1dbf400b-06b4-4882-aca7-d21c7cb7611b,48ee5bf0-830b-4c59-8228-2ff8ca3b0896,ee9da703-de6b-49d3-866a-d6135c032392,01HWZ0XCAX3G01EMNZ4EQB8GH5,01HWZ0XCAYJNGD02KNE849VN8S,01HWZ0XCAY28J9G7ADDEENVPMM,01HWZ0XCAYS9SSKVWS9TJMAAYT,01HWZ0XCAYVC3NK5NHJS4QWS3G,01HWZ0XCAY00NT3NBQRR8VSX1W,01HWZ0XCAZWQ99Q7VWAQ7XZ1NY,01HWZ0XCAZTD548H4R98MAGCDX,01HWZ0XCAZQBAZEQB8JVHJHHFM
01HWZ0XCAZXVVZB7R7R9QMS372,dc86a4a7-0ad3-4323-9f6b-2aa85c34f98d,7dc75c70-8d2c-4269-b3f7-44bedce404d2,9852b724-298e-4bf2-aae0-0b3e976d8427,69eefb72-e47e-4303-a624-deab2288dbf4,01HWZ0XCB0Z2B8YJ8D34AKAD2Y,01HWZ0XCB0XCM5DFREMYCNRJGE,01HWZ0XCB1AHV3FT3730674CNK,01HWZ0XCB1RZYYQ7DBPVP4EXGS,01HWZ0XCB1BF5YEWVVCFKJE531,01HWZ0XCB1V9MGYD1BFNFTFNAR,01HWZ0XCB16J8C4MNN5ZN11KXJ,01HWZ0XCB2961G0FBS29CZ4FXA,01HWZ0XCB2WJSYBYV3SBFMC5WE
01HWZ0XCB2HBXT190WKP43ATWE,c56523a5-3212-4598-b38a-0b7e0518a732,19473928-8e0c-4747-be6e-8dd3f1908d10,2ca7dd1d-849d-4264-a5b2-2d19cf47e22e,fddf56e1-b012-4794-bc9b-ec166a338ba0,01HWZ0XCB3CVZNF874D1QRE1YR,01HWZ0XCB30BM5RY5TM18K6WXK,01HWZ0XCB365ERD0ZHPX8GHKP9,01HWZ0XCB4S2592YJG94C4AN1S,01HWZ0XCB4S32YMTBKCYA5VQVC,01HWZ0XCB4FSHCD8TXTSJ8CXBZ,01HWZ0XCB432PD9KY7NJKFC14R,01HWZ0XCB40BMZD1ME3H10WEHB,01HWZ0XCB5V7DGZEZ56F6VGMW4
01HWZ0XCB5CNVTXGSGPSKH0H8S,a16b2e08-88f2-4b24-8a38-d8c2aa1c9e90,146b3302-d0b5-4148-a2a9-61cb8b79da06,b695abe7-6258-4e96-8e62-c8d205b150e5,6c138349-c401-4885-bc7a-cdcbc3987d58,01HWZ0XCB639R866JJKTEV7YTC,01HWZ0XCB6TRW50AGWZGDSJT5T,01HWZ0XCB6HBRRBSYJXER7RG0P,01HWZ0XCB6JBDGWGC5E5XZVVR4,01HWZ0XCB79PVDSZY2B65A3X25,01HWZ0XCB719H3VCPX0EGG14VA,01HWZ0XCB7JHGVJVHV4M0JTF9J,01HWZ0XCB79137GPSGSKTYMFFH,01HWZ0XCB7B9A9VRWC2TA8R8YC
01HWZ0XCB8P7ZV39Z2MYQRC023,256506ee-3cad-419e-9849-ec886e9bf418,356304fd-97cd-44c5-a590-e3aa08a1648a,15ed0fe8-6127-4c8e-a29b-8c8f3a551208,4520c847-401f-4ebf-9850-94ef5b70dc6d,01HWZ0XCB9CKNCSGKSC2R85MBQ,01HWZ0XCB903GKEM4P26BNYAYG,01HWZ0XCB9Z5B60YWBSS5RK77Y,01HWZ0XCB91ZN08YZM5DXCTWH7,01HWZ0XCB9T5R08763EBPFT0RR,01HWZ0XCB9TW614EDKS1YY73QF,01HWZ0XCBAKT655KM9XMM0GH52,01HWZ0XCBA7HMQRENQ1A6DWS80,01HWZ0XCBAHAQY4T73B2VAY3X4
01HWZ0XCBA03PZXQQHVMX8T84D,208de0d3-2421-44b8-85f8-c5b89a834482,aa70c1be-f514-4c9a-8680-461c4d4395c1,48982029-2d9c-48e9-84a5-613eb6cb6cd7,c809e53a-20b3-4ece-8004-65bf99b07f82,01HWZ0XCBBDF8FTX5TGQ0GRJZ6,01HWZ0XCBB266RSVSA7RPC7MYD,01HWZ0XCBCJ1YNGC14AQ42FDJX,01HWZ0XCBCMZWK5EBS12N4Y40C,01HWZ0XCBCS4N05GY0NVXNNS3K,01HWZ0XCBCZT4RD94Y30GWWRFH,01HWZ0XCBCJ5KY9QC8VVKX08EH,01HWZ0XCBDBB0CGGB2DFCZ5PEM,01HWZ0XCBDQ0FC221N1NBVXK5M
01HWZ0XCBD84KYDX5614A0SX1Q,670cf66c-2d80-4c14-8f3f-fb0ed7f5a153,eb5ce814-eafc-4a32-a9de-ec1ab2022fcd,9e36dc1b-4ef6-4213-b739-e74ac2629f5f,8c6ad6bd-d008-4e3f-83b7-70e1bb71fcfb,01HWZ0XCBEKCH926DHYVZNK04H,01HWZ0XCBE8NS6T4GDTG5F86BB,01HWZ0XCBENB5G0N71JCT68NXT,01HWZ0XCBFQ6QXRXGW3XBAATMB,01HWZ0XCBFZQJCAY9YARG381GC,01HWZ0XCBFW7F0P3Q3YWH2S45Q,01HWZ0XCBFNS2T65M6Y14684WH,01HWZ0XCBFCY607T73RJHC843E,01HWZ0XCBF5C928PF85K0QNSP5
01HWZ0XCBGFY6Z5THP6RKREFVH,d341248d-7ec7-4782-8f13-d9c9d4a47b51,8c6fd0ea-555a-4fe4-913a-f371b5077fb9,0e226f48-ac69-497e-8d01-6e9ed6c031eb,d8aaedd0-476f-4b30-8cea-ebd6d572955a,01HWZ0XCBHEHGAN0WQAJ43NB1C,01HWZ0XCBHEQEFF8AQ6MFN0CA8,01HWZ0XCBHBPVAC52QVPT5ABES,01HWZ0XCBHM3BGX7Y9M1QQKH09,01HWZ0XCBHQSASXYJX93FAATV9,01HWZ0XCBJX38V4ZP0RX6WRJJZ,01HWZ0XCBJWB640HQZ8FSRJHQN,01HWZ0XCBJCQBN6RNJ6BQ7BJBY,01HWZ0XCBJJ5XBP2RC1HDTR9YP
01HWZ0XCBJR8E4E8HNSH6DG3SP,5b7c1347-0124-46d3-9a63-2881f2bf6c52,860a237c-539f-49b6-a4b8-18096025e07a,65db1e8b-d98f-44bd-9909-691062994224,6ebfab72-3eda-4990-bdbf-1d36ef257e87,01HWZ0XCBKKFX6HFYQMG8S0J6N,01HWZ0XCBK3KP204QQ5H73CZAP,01HWZ0XCBMD63RXPJ625T33C2W,01HWZ0XCBM4B51DDYV2BK0VDT1,01HWZ0XCBMR5WV2QS8QXWYC7JQ,01HWZ0XCBMX23NG1Y0X12E0C55,01HWZ0XCBMGTDBB1J0BP2F469W,01HWZ0XCBN2QB81QC58FVH75ZS,01HWZ0XCBNZY06R6D8163FSF1E
01HWZ0XCBNNKSADTPSP9DQ2JN2,ef340659-aa46-4030-a022-eb54f807c54f,17633f71-ecd4-4c3f-b6a6-67dc5c3b4796,b20c79e5-9ee4-4d13-8afd-fff25f5b7a16,df6f7b81-ae45-4b83-bc76-89b49e134a84,01HWZ0XCBP2A33Y3SCXKN26FRF,01HWZ0XCBPJKNHVK78ZES5DP3K,01HWZ0XCBP4NX9025PP89QAYYB,01HWZ0XCBQF1YQH38M1GD9FSEM,01HWZ0XCBQQ1J5NCX54GHZD720,01HWZ0XCBQBDW41QEHBDF7G05Z,01HWZ0XCBQN1X3HNCAEQGCE88D,01HWZ0XCBQ7V8CJAMRGX0HW86X,01HWZ0XCBR2Z4VEW78D4MATZ1P
01HWZ0XCBR67NTKSGPHY8DEC5C,22a810b8-a6d2-436d-bd94-9026f86fbf39,c55c4db7-b11e-47b2-9396-5df1c9345367,a99ee2eb-7d14-4f40-8e52-6c02bc59d900,6a8481f6-deb4-48c5-9fc5-621a46cbb8ed,01HWZ0XCBSHHG93Y3VKYM7Z7MK,01HWZ0XCBSN1EGZJB82DB6KFX2,01HWZ0XCBSQ3GWX1JKM5J6MTRB,01HWZ0XCBS00XP8ZX94GHMX0DP,01HWZ0XCBTW17MZ5ZGSRFGCG7X,01HWZ0XCBTYJT86D7JCKKDD34Q,01HWZ0XCBTRCN02YQDGJ3MJJMV,01HWZ0XCBTKHJ2KKHCYCF5Q10N,01HWZ0XCBTFR6QP98PXVSW4MBZ
01HWZ0XCBV47D1AVKQ02GB7CDM,1732d221-565e-4966-80ed-a127afb35f4d,588087f2-07af-4aca-b775-e05dd6a1c364,be284397-6a39-4357-a4aa-0d1eab0a2643,839e2410-95c7-4275-a835-eb7d0703e3b8,01HWZ0XCBVNQGV4FBBDPHWEY6W,01HWZ0XCBWHS084DYQFQ3M43KD,01HWZ0XCBW9KN3J0Q3JKGKX574,01HWZ0XCBWEKHCRTHNWWB7R3G3,01HWZ0XCBW8ZQ6F42J1DYW595T,01HWZ0XCBWKD0W6ZJ7WNXPEGVX,01HWZ0XCBXRM6GB5SDS6VEW3AH,01HWZ0XCBXRCXRB6PC24FVS60A,01HWZ0XCBX2MX1HF2WA0G2VBP7
01HWZ0XCBXC9MMZRR2R4JBNZMT,15394337-11e9-407e-8857-61700bcd08ba,eb7d6ed8-c31c-451b-8b2c-d2984d809e8c,a5124f6e-9b22-4f46-b1ef-f7b94415f3ee,4df805fc-35af-4d1e-89dc-6887e8d63a3f,01HWZ0XCBYFFC3C6AB9B9X4K41,01HWZ0XCBYANAQCGR4N405FM14,01HWZ0XCBY4D19VRHPCV5Y0GDJ,01HWZ0XCBZBNG25G1KPCCC5HM7,01HWZ0XCBZ6G78B1PMCADFZJ0A,01HWZ0XCBZTCAZ2EKNAVVDJ2PZ,01HWZ0XCBZSGHWGPD5XZWX8JAZ,01HWZ0XCBZXF91ZVWAN54EWKWR,01HWZ0XCC0598XAY224SWNB9XH
01HWZ0XCC0W4S3NZS9B7K4WXEP,7c5430c3-68c1-48f7-9655-8610922b0861,99f83a5c-1a5e-40a8-a4db-6cb266926210,048c195e-4288-41a6-ac49-e404e1421dc4,8138f072-d81b-455d-b62a-9f8a57183ca5,01HWZ0XCC1F0PVXMH8MS2EPPW2,01HWZ0XCC17QHQ9AZDNA1P96QX,01HWZ0XCC13WBK07M0GACQZSST,01HWZ0XCC1A41AXDS6A274N3NF,01HWZ0XCC20KP6QZJP40WXAT1E,01HWZ0XCC23SCVXTPF3AQ1DQCM,01HWZ0XCC2C2YYDAZTGYTADEMX,01HWZ0XCC233Q8EM5CQYFFT6WA,01HWZ0XCC2D42S3BPSY5NE2Q27
01HWZ0XCC3D3RM06NKJXP7TVQP,a14671d0-1436-4525-bde3-4f0f76500919,cac51caa-6b51-48b1-b2a5-870ee6fd0086,2de0c7b3-275f-409a-a233-014a5299df61,297179dc-136c-4f6c-96ff-79846834240b,01HWZ0XCC3NNKCQBM0AR57JPZ8,01HWZ0XCC48YBC849MASZ1B1BP,01HWZ0XCC4FFVCVN4K8QAW7D3M,01HWZ0XCC4VB3JG3RGXDTP801H,01HWZ0XCC4G0R3YN8CPJJV5777,01HWZ0XCC4J8X79YKMJ3W6PZKZ,01HWZ0XCC53BQVQ3XZ9PEJA9ZC,01HWZ0XCC562KY4BRENEQJQFKZ,01HWZ0XCC51W468D4BBH1W55BR
01HWZ0XCC5EP3F8K8SJZVZKE7F,8718bf5b-932f-4a1c-bf27-e983429356b9,ed361722-8a35-4efc-ae30-3d1262d613be,bd4a686e-bca3-4c6f-82a8-a603c6b4e34a,602cdeac-1e8b-4e35-bf9d-bdc1761207fc,01HWZ0XCC6AYBD2ATVYK4EV44T,01HWZ0XCC6QTQR1ADEPWXWEWJA,01HWZ0XCC7RSY0JHRR9B9Z4EGQ,01HWZ0XCC7RXBF0JKSFVZHHHMM,01HWZ0XCC7KFM2K0ZJS9H21T42,01HWZ0XCC7KXJYECC5HMCX88HB,01HWZ0XCC7Z471Y46G95DDDA48,01HWZ0XCC8PGGDZEA08DZBHSCP,01HWZ0XCC858WN7MEE5VMK2MN8
01HWZ0XCC888E0W6V4JTKF01DG,0333f41d-ff7e-4dca-a995-80afed8a75e6,2af2a327-6313-45ad-a31a-1919ed29a83d,305de56e-c1eb-48e7-9d83-87d6b55455e5,c5f31b30-24d2-4097-820b-254083a7090b,01HWZ0XCC9MTFNQG5WQEXZNW3J,01HWZ0XCC9C35G4CENCKP8MKDR,01HWZ0XCC920BNB549MPSHF6MX,01HWZ0XCCAWJ25GCVS1DD8BE0Q,01HWZ0XCCA86XCND1JRDX4N0PW,01HWZ0XCCAJ0CE4Y4MBV74GYTN,01HWZ0XCCAY85WB6DWR9M70B41,01HWZ0XCCAS7J90YKR693KNF1V,01HWZ0XCCA2BDPFC6DPRBH66SN
01HWZ0XCCB6NRJCSD54NSFAN9F,13fe0873-8456-4e0e-b1a5-0c57d3b57788,9c658175-0242-43fa-ab1e-8936333488c6,17c4614d-c46a-4aa4-a83d-48aea7e4f76d,bb67164a-d020-4b5e-8084-cb21a746b226,01HWZ0XCCCNZ34KS07Y59Z2YW7,01HWZ0XCCC795XZ0A0HAB77J3W,01HWZ0XCCCYTJ3SCQGPQ2PTMD2,01HWZ0XCCCE4S4RS4G32HFCAMA,01HWZ0XCCC9S2YHFKHGPRRPARV,01HWZ0XCCDASGRXJQQV31PNQW6,01HWZ0XCCDH9NT784MH9AW3Y2Q,01HWZ0XCCDJ2KWP9RB4215GTGR,01HWZ0XCCDJ9W70GC1DXSYDZ4X
01HWZ0XCCEGHZ081QXWADAHKYX,467431df-a3c8-4b0e-858f-5635d6cb95a4,5e203a98-19b7-4598-99ac-c98bcb804ba1,58cb0c4d-10dc-4e4e-97fe-85766c7bb034,05cc9022-079b-43f1-997b-a850e51ee96a,01HWZ0XCCEB11HFVJJ3MDVV3A0,01HWZ0XCCF954HWZ3TPQRN02VV,01HWZ0XCCFW5S14K4MDQVC8800,01HWZ0XCCFPNY31S0RJH63VXVJ,01HWZ0XCCFMKYVR145CMRQ3KQJ,01HWZ0XCCFJEXG08MAY3KVN93P,01HWZ0XCCGN91VH7VVEWWHP5AC,01HWZ0XCCG54T25N0P3WJQ8DZ7,01HWZ0XCCG4ERQ2YVAKA364FQJ
01HWZ0XCCGNPM25P7E5MHECHCE,45966714-59f8-496d-9435-91986200f648,6282f9cb-4fca-46ba-bd70-5f3f665782a0,cadb2478-b628-402c-8bd8-d7a7517e3006,b7bc7ab2-5855-46cf-a252-65a87fe7ec93,01HWZ0XCCHZWK8J37HAYM9Y3NB,01HWZ0XCCHH8HE9HBSKDJQ5GM4,01HWZ0XCCHFM4K4FYV52HE8PRK,01HWZ0XCCJ2YCH9VV24MPQS05E,01HWZ0XCCJ03T276BEBFVYCCX0,01HWZ0XCCJTHMJ0F5J39GNKK4D,01HWZ0XCCJD493JCC64R3CP07F,01HWZ0XCCJ2SJCADN18RFH7WWD,01HWZ0XCCKFNFPA5TG7R38XSV7
01HWZ0XCCK0FXCE7S97PTJ8TY6,da2e2843-296f-4911-8f58-5db753a64a02,7de9607d-4d85-466c-913f-52404eccad7f,458e7d0c-bb44-45eb-bcce-1024c86dbddd,48a7f1ed-fafc-4844-8f5c-ddda941de2c6,01HWZ0XCCMJ0TJ546V0M1YN20W,01HWZ0XCCMQM99NRZM04CWH36W,01HWZ0XCCMKPQW687NQ098D0CS,01HWZ0XCCMZB3NCKZV0BXRNZWR,01HWZ0XCCN91JMFMQ3T0D6WKR9,01HWZ0XCCNCS86D8N5D619S6MP,01HWZ0XCCN6M0WA21DXFX0SE5P,01HWZ0XCCN7PJCKBXJXQ9CGZE2,01HWZ0XCCNXK3P20W6KWC68EKZ
01HWZ0XCCPRE1P3ET46S1PWH1Z,44af9e2a-7ccf-4c69-8b3c-6aeb46d0c5c4,cf078824-b3f5-44eb-9804-58a6b2cd3bf1,8161250f-ce27-43d2-b008-2321a2cf96fd,d8a16e6d-29c7-4e42-a03a-3f8a1f5d14a2,01HWZ0XCCQHP16MNTW1WDFW4CS,01HWZ0XCCQ8WC7DQAD5GE5BB2K,01HWZ0XCCQYS0JEJ1TG979F5C9,01HWZ0XCCQVSCKBQC01A8QDG18,01HWZ0XCCQT21BVNA3NNSZ56ER,01HWZ0XCCQCZVYGY8FSECG9E0F,01HWZ0XCCRW639F0CEAT94BJZX,01HWZ0XCCRFQAMX0D9WSVJ31RT,01HWZ0XCCRP6FBHXY9DJPKMT1Y
01HWZ0XCCR96BN2C9XPJXZVBVG,47d3c1eb-5e46-4898-a1b8-bdc08c3193bc,5ddd227d-0dc0-41e4-95d8-9e3a3033ca6f,9b360c9c-cad4-446e-afc1-3596887af243,49a323d8-4d74-46d3-8574-ee96ef7088e7,01HWZ0XCCSXT87A9MBNC7QCHK5,01HWZ0XCCSFGFC3B0KFF81MCBV,01HWZ0XCCTEJ4STGFCH70XFHHM,01HWZ0XCCTVBBQ3W63Y15J60WB,01HWZ0XCCTCAGVR8HS3Q6VWQ49,01HWZ0XCCTBAKCRF82N371G7VE,01HWZ0XCCTAP7PZQHQPE5GSYR0,01HWZ0XCCTNR2BJ5DSX20YSA1D,01HWZ0XCCVAWV9Z1Z0943GMD14
